縣市,使照序號,公寓大廈名稱,行政區,地址,戶數,管理組織型態,建物型態,重劃區標記,資料來源
臺北市,,澄品公寓大廈管理委員會,中正區,中正區金山南路一段73巷5號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正100社區管理委員會,中正區,中正區寧波東街11號2樓之4,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台火金融中心管理委員會,中正區,中正區羅斯福路三段28號9樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區G基地管理委員會,中正區,中正區羅斯福路三段210巷8弄3號,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區F基地管理委員會,中正區,中正區羅斯福路三段210巷8弄13號,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區E基地公寓大廈管理委員會,中正區,中正區羅斯福路三段240巷9號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市仁愛新城庚區管理委員會,中正區,中正區杭州南路一段18巷9號3樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大文豪大廈管理委員會,中正區,中正區泰順街45號3樓之16,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,三福甜蜜家園公寓大廈管理委員會,中正區,中正區泰順街33巷3號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛新城己區管理委員會,中正區,中正區杭州南路一段18巷14號9樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛新城乙基地管理委員會,中正區,中正區杭州南路一段14巷2弄6號,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,文盛名園大廈管理委員會,中正區,中正區羅斯福路三段244巷10弄7號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區I基地管理委員會,中正區,中正區羅斯福路三段238巷19弄18號3樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區J基地公寓大廈管理委員會,中正區,中正區羅斯福路三段269巷7號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正家族大廈管理委員會,中正區,中正區晉江街72巷8號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市龍泉大廈管理委員會,中正區,中正區龍泉街108號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,米蘭昇活大廈管理委員會,中正區,中正區新生南路一段60巷14號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正世家大廈管理委員會,中正區,中正區廈門街69-1號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,博愛名座公寓大廈管理委員會,中正區,中正區博愛路80號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,璞園管理委員會,中正區,中正區汀州路三段199號4樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,三福河堤春曉公寓大廈管理委員會,中正區,中正區汀州路二段201巷7號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大桂冠大廈管理委員會,中正區,中正區羅斯福路三段99號7樓之2,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,溫州里安大廈管理委員會,中正區,中正區和平東路一段248巷16號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大鐘鼎大廈管理委員會,中正區,中正區汀州路三段45-2號8樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,站前高峰大樓管理委員會,中正區,中正區武昌街一段20號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛中正大廈管理委員會,中正區,中正區仁愛路二段15巷17號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正褔星大廈管理委員會,中正區,中正區廈門街70號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,睦昇大樓管理委員會,中正區,中正區仁愛路二段102號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,益群實業大樓管理委員會,中正區,中正區南昌路二段220號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大一品大廈管理委員會,中正區,中正區師大路86巷11號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,博愛公元公寓大廈管理委員會,中正區,中正區漢口街一段85號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,大安公元公寓大廈管理委員會,中正區,中正區泰順街38巷6弄1號,0,,大樓,大安,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正名閣管理委員會,中正區,中正區寧波東街9巷9號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,翰林世家大廈管理委員會,中正區,中正區羅斯福路二段66巷15號2樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區H區管理委員會,中正區,中正區羅斯福路三段210巷2-8號4樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,天裔大廈管理委員會,中正區,中正區忠孝東路二段80號11樓之5,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,六荷大廈管理委員會,中正區,中正區新生南路一段160巷20號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,宏啟經貿辦公大樓管理委員會,中正區,中正區忠孝西路一段100號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,凱達格蘭商務中心管理委員會,中正區,中正區懷寧街112號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大琴樽大廈管理委員會,中正區,中正區浦城街24-1號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臨沂雙璽公寓大廈管理委員會,中正區,中正區臨沂街27-1號b1樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,贏家公寓大廈管理委員會,中正區,中正區濟南路二段47號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,樸石大廈管理委員會,中正區,中正區廈門街99巷25-2號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正蘭園公寓大廈管理委員會,中正區,中正區信義路二段59號3樓之1,0,,大樓,信義,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,東林名宅管理委員會,中正區,中正區臨沂街13巷2號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大麗舍社區管理委員會,中正區,中正區南昌路二段143號7樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,青島大樓管理委員會,中正區,中正區青島東路6-2號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛當代大廈管理委員會,中正區,中正區仁愛路二段13號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市健軍國民住宅社區Ｄ區管理委員會,中正區,中正區汀州路三段160巷6號2樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市台大樸園管理委員會,中正區,中正區汀州路三段60巷2弄5號12樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臺北市健軍國民住宅社區Ｃ基地管理委員會,中正區,中正區思源街14號,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市健軍國民住宅社區Ａ基地管理委員會,中正區,中正區汀州路三段60巷2弄2號5樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,新聲綜合商業大樓管理委員會,中正區,中正區中華路一段55號7樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正晶鑽大廈管理委員會,中正區,中正區林森南路137號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正學府大廈管理委員會,中正區,中正區南昌路一段108巷11號4樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台糖騰雲綜合商業大樓管理負責人,中正區,中正區中華路一段39號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,國家藝術賞社區管理委員會,中正區,中正區羅斯福路二段5號12樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,卓越時代大樓管理委員會,中正區,中正區博愛路35號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,璞園社區管理委員會,中正區,中正區金門街12巷1-3號,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,捷運保強大樓管理委員會,中正區,中正區忠孝西路一段8號11樓,0,,大樓,捷運,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,北平東路匯泰大樓管理委員會,中正區,中正區北平東路30-1號7樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中山堂生活廣場大廈管理委員會,中正區,中正區延平南路83號2樓,0,,大樓,中山,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,力麒中正大樓管理委員會,中正區,中正區和平西路一段20號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛璞園大廈管理委員會,中正區,中正區臨沂街45巷15號6樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,忠孝幸福大樓管理委員會,中正區,中正區忠孝東路一段86號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,館前12商業大樓管理負責人,中正區,中正區館前路12號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,羅浮印象大廈管理委員會,中正區,中正區南海路6號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,杭州御品管理委員會,中正區,中正區濟南路二段21號2樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,首席大樓管理委員會,中正區,中正區羅斯福路二段168號7樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,特區名人錄大廈管理委員會,中正區,中正區南昌路一段53號11樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正帝景大廈管理委員會,中正區,中正區師大路176號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,富比仕大樓管理委員會,中正區,中正區重慶南路一段57號9樓之12,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大東籬管理委員會,中正區,中正區徐州路20號3樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,皇翔企業大樓管理負責人,中正區,中正區博愛路38號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛樸園管理委員會,中正區,中正區林森南路105-5號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大晶華公寓大廈管理委員會,中正區,中正區晉江街46巷7號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,新第御品居公寓大廈管理委員會,中正區,中正區連雲街29巷9號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,福州十八公寓大廈管理委員會,中正區,中正區福州街18號11樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,永藝大樓管理負責人,中正區,中正區南昌路二段81號6樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,捷運古亭晶華大廈管理委員會,中正區,中正區羅斯福路二段56號14樓之7,0,,大樓,捷運,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,水源麗景社區公寓大廈管理委員會,中正區,中正區水源路39號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛翡翠公寓大廈管理委員會,中正區,中正區金山南路一段70-2號12樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大尊邸公寓大廈管理委員會,中正區,中正區羅斯福路四段60號7樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,富邦杭州大樓管理負責人,中正區,中正區杭州南路一段19號B1樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,世紀羅浮大樓管理委員會,中正區,中正區衡陽路51號7樓之3,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,御景大廈管理委員會,中正區,中正區中華路一段77號10樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正大道管理委員會,中正區,中正區羅斯福路四段76號3樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大居公寓大廈管理委員會,中正區,中正區金門街48號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛御園管理委員會,中正區,中正區杭州南路一段105巷25號8樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正御苑大廈管理委員會,中正區,中正區杭州南路一段143巷5號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,奧斯町公寓大廈管理委員會,中正區,中正區羅斯福路二段150號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正華硯公寓大廈管理委員會,中正區,中正區羅斯福路一段119巷12號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,寶鑽新第住戶管理委員會,中正區,中正區臨沂街29巷16號5樓之2,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛峻園大樓管理委員會,中正區,中正區臨沂街45巷10號B1樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,百達富麗大廈管理委員會,中正區,中正區和平西路一段61號5樓之2,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,瑞樓管理委員會,中正區,中正區徐州路6號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,逸靜大樓管理委員會,中正區,中正區廈門街147巷18號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,喜萊登花園城堡管理委員會,中正區,中正區林森北路7號4樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,贊泰博愛管理委員會,中正區,中正區博愛路212巷3號5樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正怡園公寓大廈管理委員會,中正區,中正區廈門街147巷8-1號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,福門華廈管理委員會,中正區,中正區羅斯福路三段128巷26號,0,,華廈,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正首藝管理委員會,中正區,中正區杭州南路一段43號2樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,雲集大廈管理委員會,中正區,中正區濟南路二段50號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛新第大廈管理委員會,中正區,中正區連雲街6巷8號6樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛豐華大樓管理委員會,中正區,中正區臨沂街63巷5號10樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正MUCH大廈管理委員會,中正區,中正區杭州南路一段143巷3號2樓之3,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,連雲72華廈管理委員會,中正區,中正區連雲街72號,0,,華廈,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市福和華廈管理委員會,中正區,中正區羅斯福路三段244巷9弄2-6號6樓,0,,華廈,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,元大欽品社區管理委員會,中正區,中正區牯嶺街61號2樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,馥桂苑大樓管理委員會,中正區,中正區臨沂街71巷16號6樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,日安仁愛公寓大廈管理委員會,中正區,中正區杭州南路一段111巷27號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臨沂鼎極華廈管理委員會,中正區,中正區臨沂街71巷17-5號7樓,0,,華廈,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,震大杭玉公寓大廈管理委員會,中正區,中正區杭州南路一段103號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大水岸管理委員會,中正區,中正區水源路61號5樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,美麗人生社區管理委員會,中正區,中正區南昌路二段203號6樓之1,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正水美館公寓大廈管理委員會,中正區,中正區寧波西街18號3樓之7,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,住安雅居住戶管理委員會,中正區,中正區汀州路二段201巷6號6樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,陳同開封商業大樓管理委員會,中正區,中正區開封街一段32號9樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正醇品管理委員會,中正區,中正區同安街97巷2-5號3樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大美學院住戶管理委員會,中正區,中正區羅斯福路三段216號12樓之2,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台灣金融研訓院大樓管理負責人:侯金英,中正區,中正區羅斯福路三段62號10樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,璞真本因坊管理委員會,中正區,中正區忠孝東路二段134巷30號14樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,臻愛典藏管理委員會,中正區,中正區廈門街81巷46號2樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,富園大廈管理委員會,中正區,中正區臨沂街6巷2號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正快易居管理委員會,中正區,中正區南昌路二段202巷8號8樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛GARDEN社區管理委員會,中正區,中正區仁愛路二段65巷1弄7號2樓之5,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,新生名園管理負責人：劉怡秀,中正區,中正區新生南路一段54巷3-1號3樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,戀戀台大大樓管理委員會,中正區,中正區羅斯福路四段68號13樓之5,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,國庭大廈管理委員會,中正區,中正區忠孝東路二段24號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,群英大廈管理委員會,中正區,中正區濟南路一段5號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛翡儷大廈管理委員會,中正區,中正區連雲街26巷21弄6號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,泰安觀止大廈管理委員會,中正區,中正區泰安街2巷5號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正國璽管理委員會,中正區,中正區羅斯福路一段86號6樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,采竹軒大樓管理委員會,中正區,中正區杭州南路一段143巷29號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,小官邸社區管理委員會,中正區,中正區南昌路一段7-1號5樓之5,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台北市農會紹興大樓管理負責人  錢小鳳,中正區,中正區紹興北街5號8樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,桔園公寓大廈管理委員會,中正區,中正區廈門街81巷45號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,第一樂章社區管理委員會,中正區,中正區金華街34號3樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,涵碧大廈管理委員會,中正區,中正區水源路65號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,連峰樓大廈管理委員會,中正區,中正區泰安街6-1號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,信義雙璽管理委員會,中正區,中正區信義路二段135號5樓之1,0,,其他,信義,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,南福華廈公寓大樓管理負責人李素珠,中正區,中正區重慶南路三段15巷6號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,頂高時尚公寓大廈管理委員會,中正區,中正區林森北路3號4樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛仕隱公寓大廈管理委員會,中正區,中正區仁愛路二段14巷2號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,自由之丘大廈管理委員會,中正區,中正區忠孝東路一段39號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,連雲極品管理委員會,中正區,中正區連雲街26巷6號2樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,喜悅公寓大廈管理委員會,中正區,中正區連雲街19號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,杭庭公寓大廈管理委員會,中正區,中正區仁愛路二段20巷3-6號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正美墅大樓管理委員會,中正區,中正區寧波西街9巷8號6樓之3,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,公館新館大廈管理委員會,中正區,中正區汀州路三段160巷4-1號4樓之7,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,南海荷風大樓管理委員會,中正區,中正區三元街250號6樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,悅松園管理委員會,中正區,中正區臨沂街75巷35號2樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大麗緻大廈管理委員會,中正區,中正區羅斯福路二段132號14樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛御林園大廈管理委員會,中正區,中正區仁愛路二段40號7樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,早安師院大廈管理委員會,中正區,中正區南昌路一段54巷24號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,囍園社區管理委員會,中正區,中正區銅山街12號4樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,成德長月大樓管理委員會,中正區,中正區濟南路二段15號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,師大甜心大樓管理委員會,中正區,中正區羅斯福路二段116號10樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,建中世家公寓大廈管理委員會,中正區,中正區三元街233號B2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,信義長青公寓大廈管理委員會,中正區,中正區金山南路一段110巷33號3樓,0,,大樓,信義,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,信義風華管理負責人,中正區,中正區杭州南路一段143巷26號2樓,0,,其他,信義,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,雲荷社區管理委員會,中正區,中正區水源路109號4樓之1,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正風格管理委員會,中正區,中正區羅斯福路二段48巷3號11樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,碩和園公寓大廈管理委員會,中正區,中正區泉州街10號10樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,御荷園大樓管理委員會,中正區,中正區博愛路205號12樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,盛園大廈管理委員會,中正區,中正區南昌路一段74巷23號2樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛悠活管理委員會,中正區,中正區連雲街6巷1號,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,震大華玉大廈管理委員會,中正區,中正區忠孝東路一段45號14樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛禧園社區管理委員會,中正區,中正區臨沂街45巷8號2樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,吉米STORY公寓大廈管理委員會,中正區,中正區羅斯福路三段128巷20號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,連雲華廈公寓大廈管理負責人:劉鐵龍,中正區,中正區新生南路一段170巷7號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,御景天廈大樓管理委員會,中正區,中正區愛國西路15號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正勤園管委會,中正區,中正區同安街80巷14號2樓,0,,其他,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,青雅園公寓大廈管理委員會,中正區,中正區泉州街18巷3號5樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,淳品大廈管理委員會,中正區,中正區臨沂街59巷39號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,典藏家名宅管理委員會,中正區,中正區臨沂街6巷6號3樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正史坦威公寓大廈管理委員會,中正區,中正區羅斯福路一段99號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,依山行館社區管理委員會,中正區,中正區南昌路二段142-1號7樓之3,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,台大達人社區管理委員會,中正區,中正區羅斯福路三段240巷7-1號4樓,0,,社區,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,12達人賞公寓大廈管理委員會,中正區,中正區晉江街96-1號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,泰安精心傑作大廈管理委員會,中正區,中正區泰安街2巷8號3樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,南海頌公寓大廈管理委員會,中正區,中正區南海路46號6樓之2,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,摩登站前公寓大廈管理委員會,中正區,中正區開封街一段48號8樓之6,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,古亭棧大廈管理委員會,中正區,中正區牯嶺街95巷2號11樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛京鑽大廈管理委員會,中正區,中正區濟南路二段62巷2-8號2樓之1,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,仁愛雲歡大廈管理委員會,中正區,中正區連雲街15號,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,中正品園大廈管理委員會,中正區,中正區汀州路二段189號4樓,0,,大樓,中正,DB11403(2025-06)+前次彙整(2026-08)
臺北市,,大安青靚大廈管理委員會,中正區,中正區臨沂街69巷11號5樓之1,0,,大樓,大安,DB11403(2025-06)+前次彙整(2026-08)
